geneIndex	Geneid	seqnames	H	P	P_H_ratio	fishers_exact_p	H_sign	P_sign	sig_trans	baseMean_mp	LFC_mp	padj_mp	baseMean_mph	LFC_mph	padj_mph	baseMean_mh	LFC_mh	padj_mh	baseMean_ph	LFC_ph	padj_ph	pASE_CWE2	pASE_CWE3	pASE_CWE4	pASE_OZE2	pASE_OZE4	pASE_OZE5	ase_in_all_hyb	ase_in_crp_hyb	ase_in_osp_hyb	ase_in_any_hyb
ALG5;HiC_scaffold_14	ALG5	HiC_scaffold_14	1.09473684210526	1.01596560563888	0.928045505150897	0.794524284625752	positive	positive	no	199.588983821488	0.141439191291177	0.626897648826313	192.607506397342	0.163474842744328	0.859988014138559	187.4235813437	0.091472149925632	0.98918904714751	191.225027985142	0.226408799582912	0.492413365738299	NA	NA	NA	0.17823	0.07523	0.75496	no	NA	no	yes
ALG8;HiC_scaffold_14	ALG8	HiC_scaffold_14	1.17699115044248	1.1666348466535	0.99120103512666	1	positive	positive	no	186.394409762746	0.135278250728667	0.41122054361682	194.68652007925	-0.171245330779182	0.674819145998351	197.871535517206	-0.242020673680942	0.512368949400278	200.469588458717	-0.107761551909818	0.652269266558542	0	0	1e-05	0.13023	0	0	no	yes	no	yes
ALKBH7;HiC_scaffold_27	ALKBH7	HiC_scaffold_27	0.540342298288509	1.01506134799559	1.8785524494579	0.00356872202927759	negative	positive	yes	82.1439468155046	-0.0337179135646927	0.905347259491418	82.3970017695108	-0.0240777727135958	0.993008229442965	84.3656847388645	-0.00667696293743438	0.999258750084696	80.9931077123523	-0.0400053099072974	0.926682558636544	0.00073	0.33355	0.10831	0.00935	0	0.00444	no	no	yes	yes
ALMS1;HiC_scaffold_9	ALMS1	HiC_scaffold_9	1.40193704600484	0.870528710333698	0.620947076628354	0.00527773570816793	positive	negative	yes	149.908684048166	-0.449092233160922	0.0306258511080376	157.390290058972	-0.190885211185494	0.799605118803524	175.766467738127	0.0120710820694703	0.997714272678529	147.517161439486	-0.439244055474466	0.0196188022433844	0.00215	0.00106	9e-05	0.09077	0	7e-05	no	yes	no	yes
ALX4;HiC_scaffold_57	ALX4	HiC_scaffold_57	0.962962962962963	0.944590617214574	0.980921025568981	1	negative	negative	no	77.841531019643	-0.165537395787666	0.542749080425646	82.2503240616578	-0.224468265289372	0.735926513217114	88.1137763904906	-0.14641387034423	0.953091660503145	81.1718920470276	-0.314978019575026	0.246716036109164	NA	NA	NA	0.83211	1	0.62851	no	NA	no	yes
Alyref2;HiC_scaffold_1	Alyref2	HiC_scaffold_1	0.887441860465116	1.32366232507639	1.49154821746029	3.601923166691e-05	negative	positive	yes	584.572964047254	0.265675128452115	0.0320502597288029	568.782169958583	0.130997989218459	0.786507906627637	543.135423565365	-0.0115445592956635	0.997714272678529	579.616974419746	0.254495202405709	0.15572915323084	0.01694	0.00615	0.00641	0.39883	2e-05	0.70215	no	yes	no	yes
amd1;HiC_scaffold_7	amd1	HiC_scaffold_7	0.784824699110413	1.34863687839715	1.71839250207825	7.8546595892765e-66	negative	positive	yes	7424.34902744914	0.362242351380417	0.00793980617490909	7370.32704166751	0.0449370593369189	0.976601116651215	6999.76683545614	-0.150494179934724	0.85132675409786	7700.25816150742	0.211134143662777	0.270011031048305	NA	NA	NA	0	0	0	NA	NA	yes	yes
amer1;HiC_scaffold_14	amer1	HiC_scaffold_14	2.73846153846154	0.794980363147342	0.290301818003243	3.84343489986749e-06	positive	negative	yes	178.122988900488	-0.272129696398225	0.184764194888284	173.348725666924	0.140783602968788	0.887920042546331	182.691011643517	0.269767065977882	0.784733512014749	160.035909071615	-0.00671122627964865	0.990486536010441	0	0.1164	0.0039	0.77539	0.03246	0	no	no	no	yes
amer2;HiC_scaffold_11	amer2	HiC_scaffold_11	1.42253521126761	0.584197026939181	0.410673157551305	0.00319383545370597	positive	negative	yes	178.739809663974	-0.533642088163244	0.115068042323205	191.779421682689	-0.273563197123401	0.79104960243532	218.594056404287	-0.0343308093834384	0.997714272678529	179.31125230972	-0.566801532796602	0.101627423499191	1	1	1	0.69398	0.00242	0.92386	no	no	no	yes
amer2;HiC_scaffold_14	amer2	HiC_scaffold_14	1.82142857142857	0.584197026939181	0.320735622633276	0.00596051428786917	positive	negative	yes	178.739809663974	-0.533642088163244	0.115068042323205	191.779421682689	-0.273563197123401	0.79104960243532	218.594056404287	-0.0343308093834384	0.997714272678529	179.31125230972	-0.566801532796602	0.101627423499191	1	1	1	0.69398	0.00242	0.92386	no	no	no	yes
Amfr;HiC_scaffold_5	Amfr	HiC_scaffold_5	0.729064039408867	0.903213246098896	1.2388668172843	0.271335818873399	negative	negative	no	340.112023839826	0.014413421263445	0.942828849467877	332.240158489466	0.126529924132195	0.886085297463003	333.261577335183	0.115392601859866	0.974674669499687	324.377181952234	0.128460995531261	0.757946877579267	0.73664	0.42139	0.56839	0.86342	0.10871	0.01407	no	no	no	yes
Amot;HiC_scaffold_14	Amot	HiC_scaffold_14	0.852459016393443	0.771406809389314	0.904919526399003	0.863747401386415	negative	negative	no	233.419315354161	-0.359829704718142	0.0234789485847188	225.061774441722	0.188116162608028	0.853199812440621	239.504575647944	0.353587343858037	0.757469155515781	203.392131406377	-0.0066754743488529	0.991650458358693	0.55783	0.30331	0.20189	0.02244	0.27193	1	no	no	no	yes
amotl2a;HiC_scaffold_16	amotl2a	HiC_scaffold_16	2.26388888888889	0.86141940843673	0.38050427857328	9.93829830166839e-05	positive	negative	yes	789.257568138673	-0.0743242893207293	0.640915990163635	792.339630021067	0.00096984186643514	0.998768134881728	818.324638436419	0.0355643895304453	0.997714272678529	772.574310552338	-0.0416195963762317	0.89202340982323	NA	NA	NA	0	0.00014	0.13033	no	NA	no	yes
Ampd3;HiC_scaffold_5	Ampd3	HiC_scaffold_5	4.03125	1.58053862640348	0.392071597247376	0.00769595433610161	positive	positive	yes	247.172389040314	0.564798033928101	0.0487244660642706	246.204010727325	0.0302118241288446	0.993427873805141	225.561649703095	-0.280964902704668	0.780267874841451	265.901117905291	0.280544887150128	0.397227156718986	0.00327	0.56036	0.04249	0.03045	0	0.19229	no	no	no	yes
AMPH;HiC_scaffold_47	AMPH	HiC_scaffold_47	0.392156862745098	0.482116027331455	1.22939586969521	0.446720867858656	negative	negative	no	68.5127702501809	-0.687443733841556	0.0839397084769536	73.1223609877728	-0.250204830395009	0.872186341991061	84.9858941408868	0.0504967122844502	0.997714272678529	66.4447027500949	-0.636776829890657	0.131148120244673	NA	NA	NA	0	0	0	NA	NA	yes	yes
ANAPC10;HiC_scaffold_41	ANAPC10	HiC_scaffold_41	1.05737704918033	1.01770263893769	0.962478464731769	0.849323157898159	positive	positive	no	155.786988019415	0.11254607750503	0.548714738838309	152.256080343178	0.0984611104110441	0.915310494846088	150.027402946434	0.0418046070443363	0.997714272678529	151.383701435724	0.153091574144594	0.644639218281873	NA	NA	NA	0.52698	0.10886	1	no	NA	no	yes
ANAPC5;HiC_scaffold_33	ANAPC5	HiC_scaffold_33	2.59615384615385	1.01598836021364	0.391343664674885	0.000876265469796398	positive	positive	yes	428.254099355728	0.019672273365745	0.936738041125364	412.966207894516	0.175643833308129	0.726831284213728	410.917479257199	0.163212922048999	0.843992887900441	400.973998959352	0.182862749206005	0.497625787249366	0	0	0	1e-05	0.21485	0	no	yes	no	yes
Anapc7;HiC_scaffold_20	Anapc7	HiC_scaffold_20	0.895522388059702	0.856674549351105	0.956619913442067	0.874925508103698	negative	negative	no	367.216304822851	-0.170777803229143	0.157002862996325	363.073991619601	0.0583748725784495	0.925769257210402	378.222914739745	0.138878320020767	0.832921396208321	345.26875601532	-0.033399710970287	0.892945435977244	NA	NA	NA	0.22604	0.1479	0.50539	no	NA	no	yes
Angel1;HiC_scaffold_9	Angel1	HiC_scaffold_9	1.41428571428571	1.15160809144402	0.814268347485671	0.526936005668775	positive	positive	no	70.7477570160252	-0.0542803563681529	0.87270854536634	66.39834292182	0.318555744376547	0.583891869742554	65.9255018862858	0.340857565604757	0.645669186381561	62.7505841488021	0.286440937621995	0.359779697347122	0.19003	0.34773	1	0.53662	0.01122	0.10464	no	no	no	yes
angel2;HiC_scaffold_7	angel2	HiC_scaffold_7	1.73239436619718	0.796776237204454	0.459927746678994	0.0052898925558781	positive	negative	yes	246.875142450381	-0.160346593995352	0.326813256483552	240.342525106082	0.132258098262398	0.765543076411963	248.414877771559	0.207191610353924	0.602540974488191	226.731251633615	0.0458463292143498	0.875423582121123	0.02475	0.84164	0.47031	0.11786	0	6e-05	no	no	no	yes
ANGPT4;HiC_scaffold_26	ANGPT4	HiC_scaffold_26	0.752688172043011	1.4221056104413	1.88936888244344	2.21500836173199e-08	negative	positive	yes	3097.76399798628	0.543842878658756	0.104836265084601	2875.20977617413	0.36720986596891	0.72004329609499	2517.04374538279	0.06730043779471	0.997714272678529	3008.81923119342	0.608606452989666	0.0493090161617199	0.25388	0.73151	0.43751	0.13675	0.00027	0.03507	no	no	no	yes
ANK1;HiC_scaffold_33	ANK1	HiC_scaffold_33	3.28571428571429	0.475094488132492	0.144593974649019	0.000125273261290771	positive	negative	yes	552.432145089133	-0.596326821437985	0.0242121858575101	624.228345212683	-0.462078629777916	0.63980760730251	729.347836103923	-0.195241745405778	0.942376066662931	595.239862839669	-0.794540860331895	0.0440012498545376	0.00182	0.071	1	1	3e-05	0.0293	no	no	no	yes
ANKFN1;HiC_scaffold_27	ANKFN1	HiC_scaffold_27	2.03030303030303	1.72309897896412	0.848690541877849	0.850236318430506	positive	positive	no	184.242698289909	0.759421625256492	0.00125632641145843	172.247271470986	0.333628001104858	0.735926513217114	144.963253648078	-0.0927346104737173	0.983954280519229	187.369913775992	0.665894337451249	0.0168850177022603	0.06647	0.18186	0.04682	0.00049	0.00341	0.97498	no	no	no	yes
ANKFY1;HiC_scaffold_897	ANKFY1	HiC_scaffold_897	1.19822812846069	1.07724386945685	0.899030696968147	0.375383460681947	positive	positive	no	260.794104473839	0.0580597948877492	0.809616054942562	255.583964402599	0.10625273408877	0.919345574536236	254.812228063962	0.0745771932456245	0.995089359205463	251.928001298098	0.131996013870267	0.720144843269557	3e-05	6e-05	0	2e-05	0	0.59298	no	yes	no	yes
ankib1;HiC_scaffold_37	ankib1	HiC_scaffold_37	0.934615384615385	0.905649295819624	0.969007477008651	0.881412242036894	negative	negative	no	191.943347162063	0.0475966086944156	0.828215837366298	187.42095621537	0.125564649305265	0.934823661675317	186.899550555597	0.100480278026914	0.996563817334318	183.925479429339	0.14394807194446	0.810562235468354	0	0.82023	0.00846	0.72083	0.3137	0.99997	no	no	no	yes
ANKRD10;HiC_scaffold_52	ANKRD10	HiC_scaffold_52	1.52	1.10668416043818	0.728081684498801	0.240557829751731	positive	positive	no	348.767181748184	0.0725432219526982	0.758952294875019	351.653003759267	-0.0169176145010817	0.993577424018406	354.808535289768	-0.0542708425720529	0.988080893387073	352.422593233884	0.0141946473029841	0.975472207280107	0.34451	1	1	0.01881	0.06966	0.28563	no	no	no	yes
ANKRD11;HiC_scaffold_5	ANKRD11	HiC_scaffold_5	3.56923076923077	1.04496138845707	0.29276935452461	1.00024581466322e-07	positive	positive	yes	1511.09182876004	-0.284328651329247	0.371969723104635	1554.74614819254	-0.109465167884276	0.947199981506697	1680.34937913563	0.0228468762371527	0.997714272678529	1482.22008170127	-0.26323135329	0.492027704307452	0.13073	0.00439	0.09836	0	0.00016	0	no	no	yes	yes
ANKRD13A;HiC_scaffold_33	ANKRD13A	HiC_scaffold_33	0.486842105263158	1.01531391497287	2.08550966318751	0.0563689883716119	negative	positive	no	177.438028316323	-0.100103615786607	0.547292420359465	180.822310560829	-0.0859325583020233	0.89040171346972	188.795095152565	-0.0367551136598296	0.997714272678529	176.929726281105	-0.136413971839637	0.603289950343882	0.01658	0.46101	0.5993	0.08066	0.05858	0.02416	no	no	no	yes
ANKRD28;HiC_scaffold_774	ANKRD28	HiC_scaffold_774	0.828571428571429	0.955585759119605	1.15329315755814	0.830950418394648	negative	negative	no	472.327863655229	-0.210180709278339	0.132363058931897	467.641086172495	0.0621009954162647	0.939140266846629	490.877310230428	0.159755968710169	0.872218497858434	441.864056188109	-0.0491038937369665	0.849462770287118	0.28803	0.17841	0.72096	0	0	0.00015	no	no	yes	yes
ANKRD28;HiC_scaffold_53	ANKRD28	HiC_scaffold_53	6.48148148148148	0.955585759119605	0.147433231407025	5.51973629454719e-10	positive	negative	yes	472.327863655229	-0.210180709278339	0.132363058931897	467.641086172495	0.0621009954162647	0.939140266846629	490.877310230428	0.159755968710169	0.872218497858434	441.864056188109	-0.0491038937369665	0.849462770287118	0.28803	0.17841	0.72096	0	0	0.00015	no	no	yes	yes
ANKRD49;HiC_scaffold_1	ANKRD49	HiC_scaffold_1	1.488	0.945307702748364	0.635287434642718	0.00035948198921426	positive	negative	yes	332.089944048227	-0.00785894747826104	0.972549128098099	323.557266178069	0.12018508152616	0.819007671875563	325.369706410313	0.122004991269851	0.92201723352022	314.238791878614	0.114480970305046	0.696793775382356	0.01792	0.92127	0.00513	0	0	0	no	no	yes	yes
Anks1a;HiC_scaffold_18	Anks1a	HiC_scaffold_18	0.719298245614035	0.951627464777594	1.32299428030056	0.562809627562933	negative	negative	no	73.2076753223252	-0.254447096386424	0.449278143891999	72.8766899987023	0.0390136866592677	0.987189173793997	77.3067890748768	0.156370466303626	0.969398088904424	68.4938557414164	-0.0926195326836689	0.801024282974244	0.02444	0.01885	0.00078	0.49425	0.20063	0.97073	no	yes	no	yes
ano10;HiC_scaffold_53	ano10	HiC_scaffold_53	0.381443298969072	0.979523629703289	2.56794032651943	0.00617945214933397	negative	negative	yes	182.590419064075	0.00930361966507683	0.97309840246391	172.641997208457	0.268187258519573	0.537656304038162	170.329191967383	0.262822294342477	0.735641567367927	165.527767380718	0.268489880887193	0.20438438764003	0.24317	0.34764	0.14166	0.00337	0	0.66764	no	no	no	yes
ANOS1;HiC_scaffold_52	ANOS1	HiC_scaffold_52	1.36879432624113	1.03665161592133	0.757346517331125	0.233281990897958	positive	positive	no	199.19995387641	-0.0154903103801151	0.950451851277723	207.79326816003	-0.155206354074392	0.735926513217114	216.317609845676	-0.151830730856144	0.887769283905445	208.724221157245	-0.166568363611742	0.459417306194428	0.03875	0.00492	0.75572	1e-05	1	0.93331	no	no	no	yes
ANP32B;HiC_scaffold_1	ANP32B	HiC_scaffold_1	0.987931577290377	1.10813849122686	1.12167534341415	0.000547504708910461	negative	positive	yes	4376.75418481327	0.0618665236472237	0.584496875705394	4389.39591332238	-0.000474978378661674	0.999401498177636	4425.04626465736	-0.0342162145785214	0.997714272678529	4380.48955056467	0.0267663078337324	0.904394171094603	0.18992	0	0	0.12741	0.05149	0.00237	no	no	no	yes
Antxr1;HiC_scaffold_43	Antxr1	HiC_scaffold_43	1.38563829787234	0.910716606236545	0.657254211026758	0.00252031616085488	positive	negative	yes	364.207016156675	-0.102750365454485	0.460866655580725	367.999738104651	-0.0398050041340207	0.961039979451356	382.88162493599	0.00911916789719155	0.997714272678529	358.364471571405	-0.0947475368566094	0.654282110263431	0.6782	0.68474	0.02361	0	8e-05	5e-05	no	no	yes	yes
Anxa1;HiC_scaffold_16	Anxa1	HiC_scaffold_16	0.885964912280702	1.38006476041028	1.55769685828487	0.0168414421858946	negative	positive	yes	394.077420326465	0.743944106754814	6.05283704997797e-05	386.156637514293	0.101345712270364	0.956009994789742	338.239171038874	-0.321308935788584	0.626786095447292	425.97440536172	0.420156218059804	0.0600353513483848	0	0	0	0.04255	0.68757	0.70071	no	yes	no	yes
ANXA11;HiC_scaffold_43	ANXA11	HiC_scaffold_43	0.903846153846154	1.17491453020785	1.29990543767677	0.599484025628793	negative	positive	no	1359.83798308274	0.258114998659496	0.0194609337971108	1368.8336177048	-0.0164136691940286	0.993008229442965	1335.06532160327	-0.153307557554688	0.70597518655161	1414.20924760595	0.102711534688588	0.480553694284759	0.00156	0.0429	0.8166	0.60799	0.88099	0.15362	no	no	no	yes
ANXA13;HiC_scaffold_47	ANXA13	HiC_scaffold_47	1.07954545454545	3.37102574265923	3.1226343721475	4.194393721743e-05	positive	positive	yes	518.14115325782	1.51742411242436	3.74428252188084e-08	456.564541856058	0.653252041471121	0.699631543005192	305.329394834236	-0.302469243195023	0.323952357576936	543.201421139535	1.21610228475053	0.000102272930517424	1e-05	0.29941	0.99517	1e-05	0.00028	0.16102	no	no	no	yes
ANXA3;HiC_scaffold_47	ANXA3	HiC_scaffold_47	0.572938689217759	0.753327246186874	1.31484792415642	0.000276021232810157	negative	negative	yes	611.921400362426	-0.357299706477623	0.0111884607793293	617.812502116188	-0.0304462417124071	0.986612602820053	669.888712992628	0.133721915006261	0.92869787944683	574.902732254219	-0.225997964378379	0.284973027440884	0	0	0	0	0	0	yes	yes	yes	yes
ANXA3;HiC_scaffold_20	ANXA3	HiC_scaffold_20	1.80327868852459	0.753327246186874	0.417754200158175	0.00150269793761572	positive	negative	yes	611.921400362426	-0.357299706477623	0.0111884607793293	617.812502116188	-0.0304462417124071	0.986612602820053	669.888712992628	0.133721915006261	0.92869787944683	574.902732254219	-0.225997964378379	0.284973027440884	0	0	0	0	0	0	yes	yes	yes	yes
AOC3;HiC_scaffold_37	AOC3	HiC_scaffold_37	0.784883720930233	0.697438779598741	0.888588667340618	0.669465131029605	negative	negative	no	50.9906548339984	-0.546065120873558	0.0203579589797776	59.1488312522018	-0.539684978693858	0.270696525931074	69.1984010517261	-0.296505878747575	0.780697284677311	57.7096184566891	-0.842868887006171	0.00279123668165946	0.00018	0.49019	0.00134	0.00496	0.17383	0.85852	no	no	no	yes
AOX1;HiC_scaffold_56	AOX1	HiC_scaffold_56	0.474576271186441	1.75842896207873	3.70526102723732	1.10089481772533e-14	negative	positive	yes	244.132734236533	0.47604433234729	0.0651504192783418	274.047982427634	-0.442532210382256	0.406479495924411	273.71702467412	-0.701842389533132	0.0254661479547679	304.975123590814	-0.227369099205212	0.239174148204238	0.00741	0.08598	0.10288	0	0	0	no	no	yes	yes
AP1AR;HiC_scaffold_44	AP1AR	HiC_scaffold_44	1.02127659574468	0.752351191368175	0.736677208214671	0.556716592840059	positive	negative	no	67.797451662855	-0.154847674504713	0.627056468540197	65.6841482050013	0.155731239706268	0.910973947128248	67.5283133194259	0.227238017576171	0.92869787944683	61.9519499727107	0.0735640602940891	0.899827774041532	NA	NA	NA	0.82166	0.55905	1	no	NA	no	yes
AP1S2;HiC_scaffold_5	AP1S2	HiC_scaffold_5	0.185046728971963	1.01704542431085	5.49615456572025	1.20918391090083e-21	negative	positive	yes	433.762876919017	0.142303998255135	0.414379465895651	418.620956091546	0.172243603377759	0.700062563868136	407.231434530924	0.0980093761190925	0.948581128738073	415.720010015099	0.238109315504504	0.144180843627693	NA	NA	NA	0	0	0	NA	NA	yes	yes
AP3M1;HiC_scaffold_43	AP3M1	HiC_scaffold_43	1.81735159817352	1.89457949283322	1.04249474605647	0.813707878312055	positive	positive	no	605.5581934019	0.874985980176655	0.00037449858730081	566.070245443139	0.329520649767166	0.748283310473624	464.815127033774	-0.175810592878373	0.914489665173831	626.619616274121	0.697438350394623	0.00279123668165946	0.02562	0.52667	0.0787	0.62119	0	0	no	no	no	yes
APBA2;HiC_scaffold_57	APBA2	HiC_scaffold_57	1.58149779735683	1.38684089790184	0.876916110929577	0.453453908351299	positive	positive	no	300.412797699226	0.213253342115613	0.277157458471021	290.16556294761	0.165877287209556	0.748283310473624	278.472621743733	0.05298691622988	0.983954280519229	292.17870615726	0.265802945115659	0.247560813149115	0.30561	0	0.38446	0.00057	0	0.13652	no	no	no	yes
APC;HiC_scaffold_47	APC	HiC_scaffold_47	3.28395061728395	0.799871978726521	0.243570038634768	2.72571008068349e-29	positive	negative	yes	1067.90455920042	-0.336427467490234	0.131987733121757	1108.24206618992	-0.143939505289076	0.853199812440621	1211.63198738809	0.0119615500597272	0.997714272678529	1051.63953992073	-0.325062851413716	0.0822347325476755	0.07079	6e-05	6e-04	0	0	0	no	no	yes	yes
apex1;HiC_scaffold_26	apex1	HiC_scaffold_26	0.808735274505446	0.969120170366517	1.19831569231248	3.37735571590968e-07	negative	negative	yes	3610.28324687897	0.137693008427444	0.498549774718566	3669.71699255951	-0.0570973111694825	0.957252435221024	3675.74523587712	-0.130118750867309	0.942376066662931	3732.98968772536	0.0055575570857933	0.984965126235088	0.53169	0.00549	0.78852	0	0	0	no	no	yes	yes
apip;HiC_scaffold_5	apip	HiC_scaffold_5	1.50689655172414	1.22138931100344	0.810532952382149	0.071482418910959	positive	positive	no	431.935114499118	0.175287466490458	0.381710965402	419.822869755303	0.134708538023579	0.83802646305447	407.418168743345	0.0412153127749981	0.997714272678529	421.000541210617	0.21645255366841	0.430455198643663	NA	NA	NA	3e-05	0	0.00093	NA	NA	yes	yes
aplnrb;HiC_scaffold_47	aplnrb	HiC_scaffold_47	0.802919708029197	1.77573940817047	2.21160271744867	0.00127275287673291	negative	positive	yes	196.658203098355	0.678164517013452	0.00379204354089215	189.805154064844	0.180520708169931	0.903220650415768	166.401124902498	-0.191965193621645	0.911198412965875	206.285220549645	0.479807946332996	0.191569277366645	0	0	0.00012	0.01397	0.1997	0.27236	no	yes	no	yes
Aplp2;HiC_scaffold_21	Aplp2	HiC_scaffold_21	1.58523489932886	0.981527278566731	0.619168351001029	1.94255116613027e-07	positive	negative	yes	1012.13653667986	0.0384007001330675	0.828970196734839	1023.61619269017	-0.0325030623312686	0.985745173031398	1040.58118517136	-0.0548297698606742	0.991614354972166	1021.66113323344	-0.0169867411513715	0.965529490346288	NA	NA	NA	0	0	0	NA	NA	yes	yes
APMAP;HiC_scaffold_3	APMAP	HiC_scaffold_3	0.539877300613497	0.721074020271212	1.33562574209327	0.330708994892852	negative	negative	no	94.0266815114165	-0.881255942448348	0.000837963834294513	95.3985259764537	-0.0329277574182146	0.993577424018406	112.070485519156	0.340127118958239	0.882740655664311	80.9597569833498	-0.53529669621169	0.211878964497951	0	0	9e-05	0.04135	0.01384	0	yes	yes	yes	yes
APOA4;HiC_scaffold_21	APOA4	HiC_scaffold_21	1.04938271604938	1.4722343807192	1.402952762803	0.20956161033431	positive	positive	no	635.636304974913	0.723502639947479	2.7023803964429e-05	703.174082459735	-0.391003791280334	0.711295088318606	670.638444117777	-0.799945308276287	0.0637517582964215	804.536069485443	-0.0792929786055261	0.899827774041532	0.08816	0.96449	0.81388	0.11883	0.00891	0.19065	no	no	no	yes
APOD;HiC_scaffold_46	APOD	HiC_scaffold_46	1.61481481481481	1.01781228554558	0.630296598847036	0.0257148105841809	positive	positive	yes	261.03107719785	0.028368267452416	0.931099760464448	268.53987145525	-0.112500682948863	0.915232471021958	275.652062642506	-0.128598022195184	0.970218646496628	269.840798693458	-0.105445785744589	0.723897880374814	NA	NA	NA	0.08929	0	0.27225	no	NA	no	yes
APOH;HiC_scaffold_53	APOH	HiC_scaffold_53	1.41176470588235	1.85239082646697	1.31211016874744	0.0505954444870633	positive	positive	no	1184.31444028869	0.941180628850815	0.000148800185485602	1126.3493235532	0.245273311955791	0.859988014138559	926.206917963304	-0.301420960237879	0.805140843599919	1266.15590674174	0.638173990836762	0.0149822057469315	0	0.00149	0	0.7378	0	0.00659	no	yes	no	yes
APOO;HiC_scaffold_46	APOO	HiC_scaffold_46	0.850340136054422	1.28568688970187	1.5119677822894	0.0731869615291763	negative	positive	no	318.25813290028	0.161360724493461	0.389200609460557	320.109149867689	-0.017020561608324	0.993427873805141	317.502057369787	-0.10327608413096	0.92869787944683	325.42393733404	0.0588259921281442	0.849520460169721	0	2e-05	0.12121	0.05957	0.63157	0.37432	no	no	no	yes
apt;HiC_scaffold_21	apt	HiC_scaffold_21	0.575	0.591770150831997	1.02916547970782	1	negative	negative	no	68.3844742105714	-0.612817387849452	0.0520726873881059	68.3419972456681	-0.00290037591177253	0.998768134881728	76.7654995970485	0.265244759575018	0.915053551037559	60.2758526240222	-0.360642943955129	0.340720306078814	NA	NA	NA	0.00067	0.18825	0.00264	no	NA	no	yes
AQR;HiC_scaffold_9	AQR	HiC_scaffold_9	1.47654320987654	0.848873982739225	0.574906292657836	6.21830821359382e-06	positive	negative	yes	889.796706603963	-0.3831623585794	0.038502660897237	850.856529512582	0.217162443017252	0.717840610533477	906.015560892526	0.393880891033073	0.246086748609941	761.470171576059	0.00954933729999023	0.968973904255173	0	0	0	0	0.01878	0.00097	yes	yes	yes	yes
Arap1;HiC_scaffold_14	Arap1	HiC_scaffold_14	0.591836734693878	1.59296291575248	2.69155803006454	0.0327080589465707	negative	positive	yes	83.5230594254071	0.433764698452844	0.0713167762776833	80.9804439512984	0.133076420835611	0.925307834180965	74.5771189318458	-0.104530264503122	0.982014760830329	84.9243468053426	0.332795278778103	0.386971436983726	1	0.62708	0.62671	0.10992	7e-05	0.59099	no	no	no	yes
AREL1;HiC_scaffold_9	AREL1	HiC_scaffold_9	1.18181818181818	0.625095912602957	0.52892731066404	0.014204529655515	positive	negative	yes	247.814779474463	-0.569314416576746	2.75753033394833e-05	251.833861008446	-0.0502195960622629	0.986162689803828	283.274355752435	0.207757782192372	0.858342797244235	226.078335581409	-0.366154288271793	0.164021260862106	0.23117	0.00123	0.04529	0.12872	0.35021	0.45473	no	no	no	yes
arf3;HiC_scaffold_34	arf3	HiC_scaffold_34	1.4	0.876004344117087	0.625717388655062	0.196058524553932	positive	negative	no	91.7251750355735	-0.292226024943057	0.352643595006848	95.0062830848219	-0.130675331939207	0.925307834180965	103.073893360991	0.00588887204210097	0.999258750084696	90.6639118730825	-0.287799791253592	0.470989018318253	NA	NA	NA	0.1119	0.55775	0.15088	no	NA	no	yes
ARF6;HiC_scaffold_621	ARF6	HiC_scaffold_621	0.842696629213483	0.986619465562356	1.17078843246733	0.361590054678448	negative	negative	no	607.261004313547	0.0497185092840683	0.725374910915795	611.372117618612	-0.0227877179230337	0.986562712916482	618.743061157524	-0.0481567243350869	0.995089359205463	610.087141142043	-0.0009544234876457	0.99641701911509	NA	NA	NA	0.56515	0.05212	0.08859	no	NA	no	yes
Arfgap1;HiC_scaffold_34	Arfgap1	HiC_scaffold_34	2.64912280701754	0.922922653859395	0.348388021655533	0.000279669158165636	positive	negative	yes	153.693898074918	-0.0482176541397648	0.811434251333112	152.233755479869	0.0481922504504526	0.974959570465125	155.411660295503	0.0711745007830708	0.988999902876592	148.115860684136	0.0226176447445262	0.960010729439351	NA	NA	NA	5e-05	0.00108	2e-04	NA	NA	yes	yes
Arfip2;HiC_scaffold_14	Arfip2	HiC_scaffold_14	0.396825396825397	0.994852220693336	2.50702759614721	0.0311238317413135	negative	negative	yes	151.252645890318	-0.0432589298453323	0.817595101606144	146.485648773481	0.169810742334306	0.70875120230801	147.840952346899	0.187450320173003	0.80425332048085	140.818390365716	0.140200772326887	0.609613077175205	0.55686	0.54121	0.06499	0.06378	0.00726	0.03581	no	no	no	yes
ARFIP2;HiC_scaffold_21	ARFIP2	HiC_scaffold_21	0.964788732394366	0.858414907493391	0.889743918715778	0.70391941113398	negative	negative	no	95.8256952068001	-0.292701524531638	0.180099951962463	95.7339531996245	0.0393618458505755	0.986162689803828	102.345185159632	0.176530045502731	0.904324335521269	89.5087730225302	-0.120316438563995	0.759379107530528	0.80093	0.42259	0.02196	0.0696	0.00739	0.95689	no	no	no	yes
arglu1;HiC_scaffold_52	arglu1	HiC_scaffold_52	1.703125	1.11196903409669	0.652899249377875	0.0336585647637332	positive	positive	yes	737.70393564472	-0.0420169462275297	0.855247393272824	733.101061427956	0.043273879753986	0.973127076535623	749.057017065647	0.0602773700569498	0.989260889886625	715.409557837239	0.0195138584691891	0.947015053862347	8e-05	0.00255	1e-05	0.31261	1e-05	0	no	yes	no	yes
