geneIndex	Geneid	seqnames	H	P	P_H_ratio	fishers_exact_p	H_sign	P_sign	sig_trans	baseMean_mp	LFC_mp	padj_mp	baseMean_mph	LFC_mph	padj_mph	baseMean_mh	LFC_mh	padj_mh	baseMean_ph	LFC_ph	padj_ph	pASE_CWE2	pASE_CWE3	pASE_CWE4	pASE_OZE2	pASE_OZE4	pASE_OZE5	ase_in_all_hyb	ase_in_crp_hyb	ase_in_osp_hyb	ase_in_any_hyb
eff;HiC_scaffold_44	eff	HiC_scaffold_44	1.05970149253731	0.937029390495669	0.884239002298729	0.659621572266022	positive	negative	no	371.713608169671	0.00753770945255945	0.974581984541264	382.721353307638	-0.114697018781405	0.889308826240316	394.685512625645	-0.120267973063924	0.959304185245888	383.300375259601	-0.114960126358047	0.760417473181786	0.10127	1	0.24039	NA	NA	NA	no	no	NA	yes
egfl6;HiC_scaffold_52	egfl6	HiC_scaffold_52	0.746987951807229	1.05118626234869	1.40723322217647	0.306960944565259	negative	positive	no	533.490160016655	-0.128657996917071	0.435116130121663	541.772665094752	-0.0472225407736074	0.96832384876183	567.491979959515	0.0122237562397129	0.997714272678529	526.624035671582	-0.117106019678566	0.673510404044534	0.90908	0.05114	0.15101	NA	NA	NA	no	no	NA	yes
Ehbp1l1;HiC_scaffold_29	Ehbp1l1	HiC_scaffold_29	1.72972972972973	1.54536988002238	0.89341696188794	0.842260769818616	positive	positive	no	53.2896231935141	-0.653380285614256	0.196036443819209	53.3925418416666	0.00915734287577606	0.997146460554759	60.516938741995	0.297681876789935	0.906902264873396	46.7707592851717	-0.353883253427087	0.567325169533114	0.12589	0.3225	0.35527	0.05726	0	0.79022	no	no	no	yes
EHD1;HiC_scaffold_573	EHD1	HiC_scaffold_573	1.19689119170984	1.11815325065093	0.934214620673717	0.527790329984897	positive	positive	no	1178.56027367695	-0.144639438566197	0.164344845909959	1224.21906640624	-0.147171985048689	0.541529627923062	1299.04684700581	-0.0795246520838223	0.91398047585685	1200.75134492581	-0.224867666757135	0.0533402657461419	0.09721	0.57489	0.00876	0.03505	0.00283	0	no	no	yes	yes
ehhadh;HiC_scaffold_52	ehhadh	HiC_scaffold_52	1.50485436893204	1.558503957242	1.03565101674791	1	positive	positive	no	194.953923288812	-0.648657072014162	0.0115333787946325	179.311785704881	0.421844159077037	0.656322932737391	196.513498258429	0.709196130577557	0.109965981411411	147.67960923987	0.0603260619602961	0.911708620604511	0.18187	0.05856	0.01071	0	0.00045	0.00565	no	no	yes	yes
Ehmt2;HiC_scaffold_37	Ehmt2	HiC_scaffold_37	1.07317073170732	1.2186156695655	1.13552823754967	0.549669459086513	positive	positive	no	419.266980316112	-0.227874674216395	0.120900310949525	430.090805935574	-0.0940906133751919	0.862243323813031	460.061641859134	0.0127703701748057	0.997714272678529	413.147404639431	-0.21602998712443	0.127770094345428	0.00014	0.01233	0	0.08376	0.00087	0.15552	no	yes	no	yes
EIF1AX;HiC_scaffold_46	EIF1AX	HiC_scaffold_46	0.789634146341463	0.920983181396258	1.16634163512731	0.30129973960748	negative	negative	no	1512.92484965979	0.217382416578945	0.0718562640487788	1476.06644522878	0.120779981852505	0.803192431248798	1424.74010199418	0.00529195819871637	0.999258750084696	1493.41697664282	0.221936127543654	0.230876073143565	0.02775	0.13759	0.35232	NA	NA	NA	no	no	NA	yes
eif2a;HiC_scaffold_21	eif2a	HiC_scaffold_21	0.947927736450584	0.960895508930933	1.01368012769508	0.88793930660575	negative	negative	no	864.578718698466	0.204836610021456	0.169724567231381	874.099137310902	-0.0324246904137275	0.984066231854792	862.804314615622	-0.140806659718453	0.849533959300073	897.235846976081	0.0631039279596396	0.823817857375938	0	0.01832	0	0	0	0	yes	yes	yes	yes
EIF2AK1;HiC_scaffold_8	EIF2AK1	HiC_scaffold_8	1.10958904109589	1.06176321909803	0.956897715977236	0.913005250953345	positive	positive	no	252.76815208427	0.21496066181018	0.403172778819976	248.205566897308	0.086853987231108	0.939140266846629	240.319686633816	-0.0291740639412458	0.997714272678529	251.977100111893	0.187595707347239	0.598594355778245	0.61878	0.88942	0.97331	0.01795	0.0134	0.96439	no	no	no	yes
EIF2AK3;HiC_scaffold_9	EIF2AK3	HiC_scaffold_9	1.50632911392405	0.87315774197416	0.579659341310577	0.0432702254443685	positive	negative	yes	175.294852540208	0.356100473014076	0.0187947333453205	171.96057498694	0.104319638980636	0.937874551949399	162.143215250779	-0.0876475778656196	0.989477396888464	178.607616371109	0.270017969481163	0.483355426569215	0.39517	0.70461	0.03968	NA	NA	NA	no	no	NA	yes
EIF2B1;HiC_scaffold_47	EIF2B1	HiC_scaffold_47	1.2	1.11671029957568	0.93059191631307	0.759898719553671	positive	positive	no	272.595165347858	-0.0397908121083034	0.816135662260355	271.088072793757	0.0251097466969835	0.986612602820053	276.786706896079	0.0438638055510657	0.997714272678529	264.906310236949	0.00506444432085325	0.990486536010441	0.54165	0.04654	0.54974	0.01698	0	0	no	no	yes	yes
eif2b2;HiC_scaffold_797	eif2b2	HiC_scaffold_797	0.530973451327434	1.05899134644171	1.99443370246523	0.0140726552968898	negative	positive	yes	373.357721447815	0.0161307422511186	0.933800617860463	380.692404947544	-0.0763006479532305	0.910397807079548	389.807114060124	-0.0867098312229788	0.962346396691544	380.300478075372	-0.0700099196002315	0.805778175168672	0.00242	0.08184	0.09787	NA	NA	NA	no	no	NA	yes
EIF2B5;HiC_scaffold_46	EIF2B5	HiC_scaffold_46	0.884758364312268	0.957617258795183	1.08234891855422	0.579861294210631	negative	negative	no	632.832404534255	0.333590507085398	0.0883165487007797	611.811684907516	0.162814973172157	0.805063338700097	574.378027773547	-0.0177665256580077	0.997714272678529	628.981498309519	0.316915371992838	0.203492367734142	0.55025	0.36728	0.15881	0	0	0	no	no	yes	yes
EIF3B;HiC_scaffold_1	EIF3B	HiC_scaffold_1	0.50179211469534	0.881355109173902	1.75641482471085	3.53925118606782e-18	negative	negative	yes	5670.43974217376	0.24403595553351	0.0544759548618356	5547.87786916454	0.110798307666163	0.819007671875563	5338.35952363398	-0.0187073133217914	0.997714272678529	5646.1120884708	0.224477975497078	0.202044634263396	0	0	0	0.30812	0	0.00385	no	yes	no	yes
eif3d;HiC_scaffold_27	eif3d	HiC_scaffold_27	1.03734439834025	0.850540489155916	0.819921031546303	0.0335250388243862	positive	negative	yes	5878.77972916043	0.25808617654623	0.0220654934492969	6001.47485124274	-0.0753879005178014	0.905336234449516	5900.88960158413	-0.213209464648233	0.341907336368394	6238.97730006628	0.0441912229091308	0.838243230497662	0.023	0.2741	0.81917	0	0	0	no	no	yes	yes
EIF3F;HiC_scaffold_46	EIF3F	HiC_scaffold_46	1.05951115834219	0.876342939206549	0.827120065991336	0.00172892928754742	positive	negative	yes	3406.84815070561	0.24891321894006	0.0924262263277575	3625.09471471931	-0.242555154239096	0.612453759965384	3649.68634760692	-0.375536463767706	0.286490952701403	3829.12093765666	-0.127671679798724	0.607714643518101	0.68592	0.16024	0.18236	0	0	0	no	no	yes	yes
Eif4a2;HiC_scaffold_46	Eif4a2	HiC_scaffold_46	0.81839258114374	0.965387309445703	1.17961395507341	0.0435687668787072	negative	negative	yes	1403.37706964095	0.233348467000016	0.102175935135348	1493.86435952602	-0.242146070976507	0.67223195383748	1508.24474270819	-0.367048198510356	0.380221581062265	1574.43667497865	-0.133548148299604	0.689508897480844	0	0	0	NA	NA	NA	NA	yes	NA	yes
Eif4b;HiC_scaffold_34	Eif4b	HiC_scaffold_34	3.06167400881057	0.997936254259572	0.325944647074709	7.16654756714029e-19	positive	negative	yes	2975.29093085805	0.189655379378955	0.190874134423836	2995.63641645517	-0.0178033622687994	0.993346078993486	2958.53079378642	-0.118758100488865	0.924599645783777	3061.15481915661	0.0702798782400108	0.774004149044513	0	0	0	0.94788	0.96426	0.6276	no	yes	no	yes
EIF4E;HiC_scaffold_43	EIF4E	HiC_scaffold_43	1.31958762886598	0.908949197373471	0.688813063634584	0.0337783436656317	positive	negative	yes	945.084269719574	0.121998332260742	0.52319728418234	895.366624146393	0.260649779476361	0.548971430038566	865.243542182237	0.195937905477557	0.838369606064174	877.703439841228	0.317196709007526	0.158368759073817	0.00718	1	0.03698	NA	NA	NA	no	no	NA	yes
Eif4g1;HiC_scaffold_21	Eif4g1	HiC_scaffold_21	1.1188986232791	1.07231525166265	0.958366762951294	0.644871516510356	positive	positive	no	1403.77247750753	0.035562300902899	0.850578306716906	1411.06601332629	-0.0105627062771619	0.993577424018406	1430.47433170956	-0.0306473971422302	0.997714272678529	1403.62773408629	0.00388662226645472	0.989341705695169	0.82396	0.60268	0.00151	0.18036	2e-05	0.01944	no	no	no	yes
EIF4G2;HiC_scaffold_5	EIF4G2	HiC_scaffold_5	0.945231958762887	0.945658334545824	1.0004510805829	1	negative	negative	no	5815.83192271856	0.00905132938643117	0.944961165919165	5606.46063796362	0.178764535448896	0.351879181397668	5588.37496656506	0.17223031204428	0.563929882049567	5432.06949327894	0.180184803765317	0.211584047233001	0.18734	0.40799	0.24171	0.76144	0.07429	0.5499	no	no	no	yes
EIF4G3;HiC_scaffold_34	EIF4G3	HiC_scaffold_34	1.33663366336634	1.31097155754255	0.980800943050354	1	positive	positive	no	735.769368197563	-0.413822105114278	0.0231508853916385	726.639555712132	0.0685303693624028	0.972993163241419	788.327048377648	0.258739231567074	0.832458215401412	659.940112178973	-0.155850968413007	0.659606096656949	0.00805	0.54136	0.99331	0	0	0	no	no	yes	yes
ELAC2;HiC_scaffold_27	ELAC2	HiC_scaffold_27	2.25757575757576	0.945925102969025	0.41900038118091	0.00103662568302314	positive	negative	yes	261.528580310182	0.113219839876464	0.598696167630997	255.111563684009	0.123529488133212	0.822407575365745	251.072158104142	0.0636841718208287	0.980505325488398	253.450700731906	0.176076670462768	0.45791821999668	2e-05	1	1e-05	0.39457	3e-05	0.00087	no	no	no	yes
ELAVL3;HiC_scaffold_27	ELAVL3	HiC_scaffold_27	5.72549019607843	1.46199164961407	0.255347856610677	1.17533137333398e-28	positive	positive	yes	1140.72051228263	-0.832784633119546	0.0206062987492765	1169.1043366458	-0.0927061643125723	0.982199839489252	1367.21747535613	0.263084857578447	0.878912363031551	1008.38669202405	-0.570376216207753	0.227105833462803	0	0	0	NA	NA	NA	NA	yes	NA	yes
ELK3;HiC_scaffold_26	ELK3	HiC_scaffold_26	1.06686046511628	0.874921014510734	0.82008945229344	0.281465806684753	positive	negative	no	183.464118752338	0.132267505756951	0.460866655580725	181.620548949063	0.0467444841461843	0.96832384876183	179.563237207174	-0.0208651190029731	0.997714272678529	182.274273581651	0.109303177308146	0.69779077444038	0.14061	0.98278	0.14876	0.27287	0	0	no	no	no	yes
Ell;HiC_scaffold_4	Ell	HiC_scaffold_4	0.735537190082645	0.980165949605009	1.33258516744052	0.363480517039694	negative	negative	no	193.106083589885	-0.056997625919112	0.782842444260912	184.208204558475	0.238701055388282	0.717840610533477	184.84780027508	0.262887774687731	0.819020315284395	175.276490527673	0.204885983969718	0.587910733203687	0.61848	0.0088	0.03903	NA	NA	NA	no	no	NA	yes
ELL;HiC_scaffold_16	ELL	HiC_scaffold_16	0.576271186440678	0.81096184205694	1.40725731415763	0.42215447056059	negative	negative	no	63.8952486985393	0.387903602137904	0.0893928898542662	65.97451737444	-0.13225517685054	0.892705487255058	63.7846620712642	-0.34028163446458	0.519046737636266	70.3890917681908	0.0480937340458849	0.912596245068741	0.11886	0.08464	0.16492	NA	NA	NA	no	no	NA	yes
Ell2;HiC_scaffold_34	Ell2	HiC_scaffold_34	1.359375	0.824964103778429	0.606870145308269	0.082339813565101	positive	negative	no	588.503035305912	0.447672635850684	0.00341974538288111	575.939618777445	0.106610863078437	0.912272065566296	533.120952886039	-0.138417643467469	0.780697284677311	606.616527556278	0.309036084347957	0.110597806440863	0	0.08532	0.00252	NA	NA	NA	no	no	NA	yes
ELMO1;HiC_scaffold_37	ELMO1	HiC_scaffold_37	1.34285714285714	0.869947287163686	0.647833086185724	0.333708429455003	positive	negative	no	340.933158878488	0.160251344709825	0.386477877177652	343.790782202168	-0.0281042175494182	0.986612602820053	341.341884519363	-0.111865640648577	0.942376066662931	349.828321846955	0.0466601989426347	0.885824023600723	0.02793	0.78873	1	0	0	0.00022	no	no	yes	yes
ELMSAN1;HiC_scaffold_9	ELMSAN1	HiC_scaffold_9	0.714285714285714	1.10046139167084	1.54064594833917	0.308698105726857	negative	positive	no	132.280489218699	-0.322133157398326	0.143832320825584	126.500636757128	0.223852994452171	0.786507906627637	133.182686795046	0.37356610836793	0.592688437942391	114.61744325965	0.0503622946102235	0.921430750646004	0.04674	0.28349	0.0027	0.0538	0	0.06282	no	no	no	yes
Eloa;HiC_scaffold_22	Eloa	HiC_scaffold_22	0.772727272727273	1.08419469894689	1.40307549275479	0.195767723289992	negative	positive	no	62.5817189236678	-0.0272201744715322	0.945067818973887	66.034982501527	-0.183024489832161	0.838448931784329	69.2942629816734	-0.176128759478043	0.944154632275941	66.5194364866657	-0.198283913781639	0.609233699405783	0.04028	0.15346	0.00422	0.17666	0	0.00053	no	no	no	yes
ELOVL4;HiC_scaffold_26	ELOVL4	HiC_scaffold_26	0.422222222222222	1.01366347558497	2.40078191585913	0.0162143853053539	negative	positive	yes	265.077118771781	0.0498447066828494	0.812887675507143	259.917919951224	0.0893054110996513	0.883880434581072	259.319528485845	0.0619096247874156	0.980505325488398	256.063039232319	0.112586536931352	0.664258723207335	0.40877	0.00183	0.05055	0.64054	0	0.00088	no	no	no	yes
ELP1;HiC_scaffold_44	ELP1	HiC_scaffold_44	1.20625	1.03057863955047	0.854365711544431	0.212991363879466	positive	positive	no	451.888635580859	0.0911235511084031	0.702196014988628	449.515831083946	0.0383070469162141	0.980789594021395	448.877970545285	-0.00999537307252624	0.997714272678529	449.251151487885	0.0800543604044856	0.765992934652661	0.06383	0.03966	0.00395	0.79312	0.82133	0.27594	no	no	no	yes
elp5;HiC_scaffold_24	elp5	HiC_scaffold_24	5.64285714285714	0.921046402368786	0.163223413078013	0.000114350822203538	positive	negative	yes	202.896401084295	0.162185021316008	0.42244233694289	201.589751297545	0.0276007809267652	0.988580551559218	198.44051274838	-0.0581157838334768	0.997714272678529	203.923738750002	0.104941126745763	0.765301818586373	2e-05	0.00065	6e-05	0.21666	0.91544	0.23011	no	yes	no	yes
EMC1;HiC_scaffold_18	EMC1	HiC_scaffold_18	1.02923976608187	0.969257842775628	0.941722108605866	0.722312150216491	positive	negative	no	702.393223521578	0.035466674049431	0.756267357273654	687.930369933869	0.0984356717376429	0.680921870325005	687.998767936816	0.0806288064276323	0.915053551037559	675.522537814129	0.114481470516888	0.383334566739219	0.50419	0.02983	0.2576	NA	NA	NA	no	no	NA	yes
emc6;HiC_scaffold_14	emc6	HiC_scaffold_14	1.21686746987952	0.832903252098002	0.684465048753803	0.179606162550895	positive	negative	no	279.495673968858	0.10517504210601	0.516366325611544	268.605584170438	0.179740885893714	0.756942612605166	262.519165157964	0.127282562457911	0.95562245306548	264.492034997699	0.230136706202424	0.452687353843941	0.11482	0.03278	0.1727	NA	NA	NA	no	no	NA	yes
EMC9;HiC_scaffold_11	EMC9	HiC_scaffold_11	1.0780487804878	1.29810755858162	1.20412692085625	0.407623278663892	positive	positive	no	123.666575496736	-0.242407618964	0.315306775530742	130.981536311419	-0.231426152397221	0.70875120230801	142.425906011861	-0.119135714970964	0.952688569701362	127.558307797425	-0.361946929735779	0.133226402848583	0.00055	0.03033	0.76641	0.13256	0.04259	0.03903	no	no	no	yes
eme2;HiC_scaffold_8	eme2	HiC_scaffold_8	0.660194174757282	0.942143391755797	1.42707013751246	0.399115109059871	negative	negative	no	49.207533666954	-0.0947857261605003	0.813849487050868	50.9209347948702	-0.140349378274387	0.927582936326586	53.6719838661477	-0.0944063263465337	0.997714272678529	50.1040761699078	-0.192396054549382	0.709490059282404	0.5246	0.00574	0.00011	0.9579	4e-05	0.79842	no	no	no	yes
Emg1;HiC_scaffold_53	Emg1	HiC_scaffold_53	1.37068965517241	0.726270620662872	0.529857811301215	9.02349130759256e-05	positive	negative	yes	510.295200570695	0.394034874436743	0.0608382093529806	502.505785190362	0.078999231192652	0.955485632942699	471.934260730334	-0.133771585675776	0.943632533157685	525.721993740191	0.257136235019494	0.241587448558274	0.09052	0.16018	0.0203	0.21455	0.0186	0.67624	no	no	no	yes
Emid1;HiC_scaffold_21	Emid1	HiC_scaffold_21	1.11731843575419	1.04749639128547	0.937509270200492	0.830582318621337	positive	positive	no	147.095850345311	0.0965802553835225	0.673291092517699	159.454034224543	-0.306373717511021	0.460781652265222	165.909321426974	-0.357503821742359	0.317376619733172	165.906256918116	-0.263176446322571	0.346362997370665	0.36405	0.8709	0.16926	0.80592	0.01579	0.14702	no	no	no	yes
EMILIN2;HiC_scaffold_11	EMILIN2	HiC_scaffold_11	0.728155339805825	0.585077177021883	0.80350598977672	0.151441673234136	negative	negative	no	263.853762618468	0.839813463586316	0.000153196918542041	248.576815525931	0.292760568841907	0.791108318296881	206.971085403945	-0.186572652393799	0.932585506979772	274.449697619078	0.653300383070565	0.00684489347264112	0.26043	0.00175	0.57789	0.03633	0	0.00321	no	no	yes	yes
EML1;HiC_scaffold_9	EML1	HiC_scaffold_9	1.22222222222222	1.70534106482591	1.39527905303938	0.34514988764492	positive	positive	no	243.397203741085	-0.799107403597627	0.000190409644632702	266.379781341939	-0.347837729575256	0.711997000748181	316.36800715739	-0.00447187243275721	0.999258750084696	241.493480226853	-0.804106197804995	0.000144683294870177	0.00369	0.65626	0.76628	0	0	0	no	no	yes	yes
EML6;HiC_scaffold_1	EML6	HiC_scaffold_1	1.44186046511628	1.08178289071978	0.750268779047593	0.475914803694399	positive	positive	no	159.676130090848	-0.0956520047678025	0.687102816364267	156.13082864332	0.123035492906765	0.862243323813031	159.66063670657	0.165890868917633	0.915053551037559	149.635805707254	0.0710925317991036	0.8354479002282	0.91904	0.00406	0.04102	0.34278	0.24868	0.00206	no	no	no	yes
Emp3;HiC_scaffold_11	Emp3	HiC_scaffold_11	0.923076923076923	0.3631860922165	0.393451599901209	0.145033732284096	negative	negative	no	56.4722568921902	0.904399946055468	0.034763605593691	56.750022286262	-0.00533759024852897	0.998768134881728	49.0418448910027	-0.525803990409321	0.732632206749724	64.6518768320316	0.376916758009601	0.407679953028108	0.60738	1	1	NA	NA	NA	no	no	NA	yes
emx1;HiC_scaffold_44	emx1	HiC_scaffold_44	0.934426229508197	0.875195835131833	0.936613086720032	0.852363386683324	negative	negative	no	49.5509760609844	0.199923954544565	0.490982137111582	45.8963661439913	0.382748735114675	0.548971430038566	43.0198609781206	0.277023369340951	0.855220407491513	45.1861075834734	0.477344714655612	0.172856101685719	0.93199	1	0.9563	0.16929	0.14781	0.2117	no	no	no	yes
En1;HiC_scaffold_56	En1	HiC_scaffold_56	0.986394557823129	1.32104325562676	1.33926454191127	0.202639951355167	negative	positive	no	146.7524685979	-0.430156836288583	0.150080411438045	159.45258086512	-0.325846343287432	0.717840610533477	179.913544636948	-0.132256608778402	0.96790706883768	152.751113490167	-0.561861440774577	0.116925264655838	0.78748	0.19075	0.77366	0.5374	0.98189	0.18068	no	no	no	yes
Enc1;HiC_scaffold_47	Enc1	HiC_scaffold_47	1.0974025974026	1.41093893772013	1.28570767105858	0.245501869924676	positive	positive	no	300.009888779763	-0.35069604385559	0.0370469406393716	311.269056760994	-0.135212018926903	0.882865737241338	341.106680919907	0.0265617823196014	0.997714272678529	294.4918962877	-0.323418422070584	0.202780337066409	0.73764	0.00101	0.09618	NA	NA	NA	no	no	NA	yes
endou;HiC_scaffold_34	endou	HiC_scaffold_34	2.51111111111111	0.627714922707848	0.249974969219939	4.05723568626249e-06	positive	negative	yes	377.967248833428	0.452814397246492	0.148090791470505	377.306016412738	0.0223028045553187	0.993577424018406	353.703617198012	-0.223815168373697	0.912346856602796	400.995277467468	0.227488529766726	0.649645088362258	0	0.90413	0	NA	NA	NA	no	no	NA	yes
endouc;HiC_scaffold_19	endouc	HiC_scaffold_19	0.375	0.653867127833717	1.74364567422325	0.368192772253417	negative	negative	no	239.578683811222	1.06161550751339	4.76475303458013e-05	225.251787719536	0.293575955462689	0.846538015752003	178.611313701437	-0.343860759054655	0.700442137104517	256.794140356385	0.722388291291675	0.059355468911667	0.38575	0.07858	0.02594	0.58681	0.01561	0.28441	no	no	no	yes
ENO1;HiC_scaffold_18	ENO1	HiC_scaffold_18	2.31703470031546	0.790064660856218	0.340980935999212	5.04624956401346e-74	positive	negative	yes	4727.46917252625	0.471803029178246	0.00781195077567118	5008.49982569831	-0.225726842546728	0.735926513217114	4848.69874427385	-0.484576473338037	0.109965981411411	5458.97057090165	-0.0119994305570198	0.9721180958486	0	0	0	NA	NA	NA	NA	yes	NA	yes
ENO2;HiC_scaffold_22	ENO2	HiC_scaffold_22	1.27659574468085	1.8135210073535	1.42059145576024	0.40894676433503	positive	positive	no	31.7756865683135	-1.04008569432754	0.138785279998131	38.6310523444087	-0.705019384312142	0.709277508103704	48.4266478719711	-0.28034037312621	0.970218646496628	36.0490800259043	-1.3065767794627	0.0144417553702787	0.13836	0.19875	0.94259	NA	NA	NA	no	no	NA	yes
Enox1;HiC_scaffold_44	Enox1	HiC_scaffold_44	0.948717948717949	1.17344222957953	1.23687153928653	0.661946444567088	negative	positive	no	57.0872227474947	-0.301314940312643	0.200397012653049	59.4575119086791	-0.146251432215923	0.852638767760357	64.8049848289189	-0.00777029623229428	0.999258750084696	56.821232603506	-0.311269739965747	0.297520648976659	0.31048	0.42881	0.89954	NA	NA	NA	no	no	NA	yes
ensa;HiC_scaffold_53	ensa	HiC_scaffold_53	0.909090909090909	0.853005347011216	0.938305881712337	0.890190286689346	negative	negative	no	145.506745640945	0.0419634380341829	0.871782441786128	151.092926677742	-0.132749638991682	0.872862997554212	155.591079544478	-0.155621355227886	0.92869787944683	152.70524391741	-0.118606114223621	0.782544171477486	0.71752	0.43439	0.52715	NA	NA	NA	no	no	NA	yes
EP300;HiC_scaffold_8	EP300	HiC_scaffold_8	1	1.10679462020374	1.10679462020374	0.826742397980441	negative	positive	no	1312.92284256454	-0.224964075896871	0.249319076434411	1312.71683596102	0.0146639091081646	0.993577424018406	1387.9282806281	0.120645111454545	0.975800452168918	1243.60539347713	-0.105208874771004	0.803360864716891	0.08799	1	0.43885	NA	NA	NA	no	no	NA	yes
EPB41;HiC_scaffold_37	EPB41	HiC_scaffold_37	0.560283687943262	1.21902124502349	2.17572146263685	0.00121857920267876	negative	positive	yes	1518.9938641811	-0.316775964979707	0.0929589873617833	1677.99955760577	-0.383385921014484	0.399363581289057	1873.05062825863	-0.236275645124404	0.786275289229318	1652.03725872317	-0.554481541207024	0.0170271046355976	0.24314	0.70624	0.41953	0.38115	0.12231	0	no	no	no	yes
EPB41;HiC_scaffold_53	EPB41	HiC_scaffold_53	0.991146089522873	1.21902124502349	1.22991076483015	0.00168681058102408	negative	positive	yes	1518.9938641811	-0.316775964979707	0.0929589873617833	1677.99955760577	-0.383385921014484	0.399363581289057	1873.05062825863	-0.236275645124404	0.786275289229318	1652.03725872317	-0.554481541207024	0.0170271046355976	0.24314	0.70624	0.41953	0.38115	0.12231	0	no	no	no	yes
EPB41L2;HiC_scaffold_7	EPB41L2	HiC_scaffold_7	0.909407665505226	1.133201795998	1.24608779866447	0.0582267453272414	negative	positive	no	842.708534554304	-0.0831338171986927	0.698770419015737	845.542530352572	-0.00246983825051003	0.998747046995303	874.0811971784	0.0360152182170992	0.997714272678529	823.262907748947	-0.0478937263677586	0.83838418693705	0.12395	0.99329	0.80578	0.44908	0.00251	0.00056	no	no	no	yes
EPHA2;HiC_scaffold_34	EPHA2	HiC_scaffold_34	1.18965517241379	1.14252367211878	0.960382217143318	0.877363955025123	positive	positive	no	1139.88024795344	-0.151077325043599	0.278088727755532	1137.36797077139	0.0256173857072685	0.986612602820053	1186.67154810269	0.0964288076923072	0.97140302336186	1090.55244567954	-0.0553781145864576	0.857926924612929	0	0	0	0.26789	0.77591	0.17529	no	yes	no	yes
EPHA2;HiC_scaffold_18	EPHA2	HiC_scaffold_18	0.761421319796954	1.14252367211878	1.50051442271599	0.0358127023193328	negative	positive	yes	1139.88024795344	-0.151077325043599	0.278088727755532	1137.36797077139	0.0256173857072685	0.986612602820053	1186.67154810269	0.0964288076923072	0.97140302336186	1090.55244567954	-0.0553781145864576	0.857926924612929	0	0	0	0.26789	0.77591	0.17529	no	yes	no	yes
epha3;HiC_scaffold_46	epha3	HiC_scaffold_46	0.95	0.726051888074032	0.764265145341086	0.526830404510442	negative	negative	no	79.7773035627737	0.134075836567021	0.707296456706233	80.9211422920931	-0.0347858681044774	0.993577424018406	81.1283504866789	-0.103298959270006	0.997714272678529	82.0915118207051	0.0237230109609529	0.981663037495967	1	1	0.59649	0.95594	0.04258	0.37267	no	no	no	yes
EPHA5;HiC_scaffold_46	EPHA5	HiC_scaffold_46	0.735294117647059	0.870434551057022	1.18379098943755	0.802794182492794	negative	negative	no	40.1551916134365	-0.0481967020208658	0.921160798519142	39.5748446402397	0.103927256700512	0.974959570465125	40.4751059906788	0.128534581970442	0.99237409135041	38.2525022925824	0.0670884942432135	0.940984234850945	0.23526	0.85147	0.26875	NA	NA	NA	no	no	NA	yes
EPHB4;HiC_scaffold_45	EPHB4	HiC_scaffold_45	0.939226519337017	1.02595754839554	1.09234303682114	0.523792973362452	negative	positive	no	671.005461026454	-0.0816093466172442	0.458084328847854	673.161629908978	-0.00589235526074776	0.993577424018406	695.86064088466	0.032952759622043	0.996152212582356	655.292981581155	-0.0497426035878565	0.815861588468458	0	0	0	0	0	0.00453	yes	yes	yes	yes
EPHX1;HiC_scaffold_43	EPHX1	HiC_scaffold_43	1.46590909090909	1.50528381764433	1.02686027870311	1	positive	positive	no	977.102537863238	-0.344027175998573	0.204699346314268	992.426115387878	-0.0515033769570684	0.986125426324918	1077.50623154918	0.107711255889223	0.982014760830329	928.619697117603	-0.234957769267205	0.276798131113253	0.9072	0.80389	7e-05	0	0.81111	0.0135	no	no	no	yes
Epn1;HiC_scaffold_53	Epn1	HiC_scaffold_53	0.309012875536481	0.924672090607526	2.99234162654936	2.95520999937689e-06	negative	negative	yes	310.687434391861	0.0671095211580676	0.666062663856813	317.494519512312	-0.071470878075862	0.903293790068544	323.078420685907	-0.107808280401943	0.917356129652632	319.734275282242	-0.0440635821361109	0.877585642587118	0	0	0.45195	0.97223	0.00027	0.03353	no	no	no	yes
Epn2;HiC_scaffold_27	Epn2	HiC_scaffold_27	1.21212121212121	1.76036194506589	1.45229860467936	0.377772985788734	positive	positive	no	88.5768839501763	-0.601873772778382	0.029432311200675	94.2411975104282	-0.241531801462656	0.850375710459913	108.181928960236	0.0267801645081692	0.997714272678529	86.601107752472	-0.578613081036848	0.157914760197201	0.14553	0.5169	0.28919	0.00098	0.00019	0.00302	no	no	yes	yes
Eps15;HiC_scaffold_16	Eps15	HiC_scaffold_16	1.65346534653465	1.09603062218884	0.662868819407622	0.0874895811121454	positive	positive	no	272.453814975078	0.00432580322302967	0.982295118455273	271.17653763552	0.0353405585186748	0.971195046991385	274.801392041619	0.0297781891721312	0.997714272678529	267.166527539397	0.0345161605639403	0.90399348685731	0	0.3635	0.00609	0.19802	0.00013	0.12261	no	no	no	yes
EPS8L1;HiC_scaffold_8	EPS8L1	HiC_scaffold_8	0.244444444444444	0.872516658658603	3.5693863308761	0.0341846899709416	negative	negative	yes	312.604262123625	0.252182245732504	0.22139966017206	312.444068474608	0.0107946488384498	0.994703875012239	303.814711580425	-0.122548387048862	0.963554944403263	321.564893345704	0.12552444860521	0.652687219332734	7e-05	0.04146	0.26804	NA	NA	NA	no	no	NA	yes
